question,tier,score,latency,correct,pred,target,cost,norm_score,bin
 Since we who live in wealthy countries have direc,Tier 1,0.6065454545454546,0.23375415802001953,True,C,C,4,0.006065454545454546,"(-0.001, 0.2]"
 What does Hursthouse say about the claim that any,Tier 1,0.49809090909090914,0.23714256286621094,True,B,B,4,0.004980909090909091,"(-0.001, 0.2]"
 Kant argues that because sexual attraction involv,Tier 1,0.6379772727272728,0.2323756217956543,True,A,A,4,0.006379772727272728,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23955321311950684,True,A,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.24106478691101074,False,C,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23111605644226074,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.24831604957580566,True,B,B,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.24009966850280762,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.2355023923444979,2.721885919570923,True,A,A,30,0.012355023923444978,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.24779152870178223,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2451789379119873,False,D,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.2400188446044922,True,C,C,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2457890510559082,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.24230408668518066,False,C,A,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.24050593376159668,True,B,B,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.24606060981750488,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23132729530334473,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2375497817993164,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23563528060913086,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,0.23781228065490723,True,D,D,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7751531100478471,0.240234375,False,B,A,12,0.007751531100478472,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23163294792175293,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.24786829948425293,True,C,C,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.2355023923444979,0.450228214263916,True,B,B,30,0.012355023923444978,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23560762405395508,False,D,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.25209927558898926,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23404383659362793,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,0.23894643783569336,True,B,B,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23236513137817383,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.26696205139160156,True,D,D,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2433936595916748,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23176980018615723,False,A,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23064041137695312,False,C,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.2463829517364502,False,B,A,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2439870834350586,False,B,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23283720016479492,True,B,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.23386907577514648,False,C,A,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23223114013671875,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23154234886169434,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.23413753509521484,True,B,B,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.2739425837320575,0.4408080577850342,True,C,C,30,0.012739425837320574,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7751531100478471,0.24129509925842285,True,B,B,12,0.007751531100478472,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7751531100478471,0.23400187492370605,False,D,B,12,0.007751531100478472,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,0.2293708324432373,False,C,A,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.2249305248260498,True,D,D,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2276899814605713,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.30746936798095703,True,B,B,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.22846412658691406,False,C,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.22553610801696777,True,C,C,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2295818328857422,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2346351146697998,False,D,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.22860455513000488,False,C,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2368924617767334,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,0.24207329750061035,True,C,C,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23305344581604004,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.22936558723449707,False,C,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.22542762756347656,False,C,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.23746538162231445,False,C,A,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.24446630477905273,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.23821067810058594,False,C,A,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.22980594635009766,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,0.2487163543701172,True,D,D,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23730158805847168,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.2739425837320575,0.4198424816131592,False,D,C,30,0.012739425837320574,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2386617660522461,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.22572994232177734,True,D,D,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.24371027946472168,True,B,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,0.22939085960388184,True,D,D,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.2355023923444979,0.40953922271728516,True,B,B,30,0.012355023923444978,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.24032354354858398,True,C,C,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23772692680358887,False,C,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23499727249145508,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.24152851104736328,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2353038787841797,False,C,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.45783567428588867,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.24945926666259766,True,D,D,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7751531100478471,0.24585914611816406,True,D,D,12,0.007751531100478472,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.22685790061950684,False,C,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.22776412963867188,False,C,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.237274169921875,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.23562335968017578,True,B,B,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,0.23029613494873047,True,D,D,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2593050003051758,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.2621331214904785,True,C,C,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7751531100478471,0.22853660583496094,False,C,D,12,0.007751531100478472,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 4,1.6439760765550242,0.40314507484436035,False,D,C,80,0.016439760765550242,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2423853874206543,True,B,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23450016975402832,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.24068856239318848,True,B,B,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23490595817565918,False,D,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,0.23302149772644043,True,C,C,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23778676986694336,False,C,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23380231857299805,True,B,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,0.24977540969848633,False,C,A,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,0.24379587173461914,True,C,C,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2295999526977539,False,D,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.24281072616577148,True,D,D,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23683571815490723,False,C,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.026507177033493,0.24326825141906738,False,B,A,12,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.2351388931274414,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.24596643447875977,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.23151659965515137,True,B,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,1.0232416267942583,0.2441260814666748,True,D,D,12,0.010232416267942584,"(-0.001, 0.2]"
"On an average daily basis, the gross energy intake",Tier 1,0.45381818181818184,0.23925137519836426,True,D,D,4,0.004538181818181819,"(-0.001, 0.2]"
Was T.R. Malthus correct in concluding that popula,Tier 2,1.0622727272727273,0.23411870002746582,True,A,A,12,0.010622727272727273,"(-0.001, 0.2]"
"Colonic microbiome:
",Tier 1,0.45381818181818184,0.23540973663330078,True,D,D,4,0.004538181818181819,"(-0.001, 0.2]"
What is the typical body composition of a normal w,Tier 1,0.5743636363636364,0.23701858520507812,True,A,A,4,0.005743636363636364,"(-0.001, 0.2]"
Infants and children with a suspected food allergy,Tier 1,0.5245454545454545,0.23615646362304688,True,D,D,4,0.005245454545454545,"(-0.001, 0.2]"
Which of the following statements about human amin,Tier 1,0.49809090909090914,0.24293017387390137,True,B,B,4,0.004980909090909091,"(-0.001, 0.2]"
"Nutrients may pose health risks:
",Tier 2,0.9504976076555026,0.2303767204284668,True,A,A,12,0.009504976076555026,"(-0.001, 0.2]"
Alcohol is a major risk factor for cancer developm,Tier 1,0.6590239234449763,0.2423691749572754,True,C,C,4,0.006590239234449763,"(-0.001, 0.2]"
Which of the following methods is recommended to s,Tier 1,0.6629425837320576,0.23912620544433594,True,B,B,4,0.006629425837320576,"(-0.001, 0.2]"
It has been observed that a reduction in family si,Tier 2,1.0675909090909093,0.23785829544067383,True,B,B,12,0.010675909090909092,"(-0.001, 0.2]"
Which of the following contributes to vitamin B12 ,Tier 1,0.49236363636363645,0.23466157913208008,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
In which form is selenium found in the 25 human se,Tier 1,0.49236363636363645,0.23952698707580566,True,B,B,4,0.004923636363636364,"(-0.001, 0.2]"
Which of the following statements is incorrect reg,Tier 2,1.026507177033493,0.23185324668884277,True,A,A,12,0.01026507177033493,"(-0.001, 0.2]"
Doses of substances used in animal toxicity studie,Tier 2,1.002,0.2390909194946289,True,B,B,12,0.01002,"(-0.001, 0.2]"
Which of the following is the yield of ATP from co,Tier 2,0.9802296650717705,0.2315235137939453,False,C,D,12,0.009802296650717704,"(-0.001, 0.2]"
Intestinal lactase deficiency leads to lactose mal,Tier 2,0.7304318181818182,0.25022149085998535,True,B,B,12,0.007304318181818183,"(-0.001, 0.2]"
