question,tier,score,latency,correct,pred,target,cost,norm_score,bin
Supplementation with long-chain fatty acids EPA an,Tier 1,0.3718181818181819,7.4762938022613525,True,A,A,4,0.003718181818181819,"(-0.001, 0.2]"
Which of the following is true about dietary calci,Tier 2,0.5583636363636365,1.489243745803833,True,D,D,12,0.005583636363636365,"(-0.001, 0.2]"
Which of the following is the yield of ATP from co,Tier 3,0.9802296650717705,15.52910327911377,True,D,D,30,0.009802296650717704,"(-0.001, 0.2]"
Which membrane fatty acids are precursors for eico,Tier 2,0.7712344497607657,3.1268556118011475,True,D,D,12,0.007712344497607657,"(-0.001, 0.2]"
"Ulcerative Colitis
",Tier 1,0.3718181818181819,10.498872756958008,True,A,A,4,0.003718181818181819,"(-0.001, 0.2]"
What should elite athletes ideally consume during ,Tier 2,0.5772272727272728,2.955737352371216,True,D,D,12,0.005772272727272728,"(-0.001, 0.2]"
"Which of the following statements is correct?
",Tier 1,0.49236363636363645,4.352507829666138,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
What type of diet is recommended for weight mainte,Tier 2,0.6590239234449763,0.6915192604064941,True,D,D,12,0.006590239234449763,"(-0.001, 0.2]"
Which of the following statements is/are true? Epi,Tier 2,0.5772272727272728,0.9738204479217529,True,D,D,12,0.005772272727272728,"(-0.001, 0.2]"
Which of the following rules regarding the interco,Tier 2,0.6479545454545456,2.712787389755249,False,A,C,12,0.006479545454545456,"(-0.001, 0.2]"
Observational epidemiology studies have produced u,Tier 4,1.6439760765550242,2.9219348430633545,True,D,D,80,0.016439760765550242,"(-0.001, 0.2]"
Which of the following statements about the global,Tier 2,0.650818181818182,3.66549015045166,True,B,B,12,0.006508181818181819,"(-0.001, 0.2]"
"The thermic effect of food
",Tier 2,0.6062775119617226,1.4831860065460205,True,C,C,12,0.006062775119617226,"(-0.001, 0.2]"
Which of the following is closest to the amount of,Tier 2,0.5777045454545455,2.7545783519744873,False,A,C,12,0.005777045454545455,"(-0.001, 0.2]"
"Which of the following statements is not true?
",Tier 2,0.5743636363636364,1.8485875129699707,True,A,A,12,0.005743636363636364,"(-0.001, 0.2]"
"In an epidemiological context, what is the populat",Tier 2,0.8187954545454547,1.6003425121307373,True,B,B,12,0.008187954545454547,"(-0.001, 0.2]"
The best available evidence for an association bet,Tier 3,1.1050669856459332,7.855232238769531,True,D,D,30,0.011050669856459331,"(-0.001, 0.2]"
"In relation to Eating Disorders, it is correct tha",Tier 2,0.5526363636363637,3.6417014598846436,True,B,B,12,0.005526363636363637,"(-0.001, 0.2]"
Select the single most accurate statement about th,Tier 2,0.7299545454545455,2.893218994140625,False,A,B,12,0.007299545454545455,"(-0.001, 0.2]"
"Intestinal failiure:
",Tier 1,0.3718181818181819,11.489447832107544,False,B,D,4,0.003718181818181819,"(-0.001, 0.2]"
Which of the following will provide the main fuel ,Tier 2,0.6590239234449763,0.9822793006896973,True,D,D,12,0.006590239234449763,"(-0.001, 0.2]"
What difference will urbanisation make for hunger ,Tier 3,1.2355023923444979,8.38177752494812,True,C,C,30,0.012355023923444978,"(-0.001, 0.2]"
"Which of the following is a function of biotin?
",Tier 2,0.6590239234449763,1.6094481945037842,True,C,C,12,0.006590239234449763,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,30.727233171463013,True,A,A,30,0.01026507177033493,"(-0.001, 0.2]"
Which of the following statements about amino acid,Tier 2,0.7790717703349284,2.9575462341308594,False,C,D,12,0.007790717703349283,"(-0.001, 0.2]"
Which body composition method would you use to mea,Tier 2,0.5743636363636364,0.8373878002166748,True,B,B,12,0.005743636363636364,"(-0.001, 0.2]"
"Insulin deficiency is associated with
",Tier 2,0.5245454545454545,3.877997875213623,True,B,B,12,0.005245454545454545,"(-0.001, 0.2]"
"What are focus areas of nutritional epidemiology?
",Tier 3,0.9715227272727274,3.423879861831665,True,C,C,30,0.009715227272727273,"(-0.001, 0.2]"
How much dietary protein should athletes consume d,Tier 2,0.5800909090909091,0.6403822898864746,True,C,C,12,0.005800909090909091,"(-0.001, 0.2]"
"Adaptive thermogenesis refers to:
",Tier 3,1.0284545454545453,11.32337474822998,True,C,C,30,0.010284545454545452,"(-0.001, 0.2]"
The amount and composition of dietary fat are impo,Tier 3,1.0225885167464115,11.49574589729309,False,A,D,30,0.010225885167464114,"(-0.001, 0.2]"
Which of the following diseases does obesity incre,Tier 1,0.49236363636363645,10.842337608337402,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
"What is leptin resistance?
",Tier 2,0.7270909090909091,1.4772555828094482,True,C,C,12,0.007270909090909091,"(-0.001, 0.2]"
The pathogenesis of hyperglycemia in type 2 diabet,Tier 2,0.6062775119617226,2.9910788536071777,True,D,D,12,0.006062775119617226,"(-0.001, 0.2]"
The daily amount of protein oxidized in the body o,Tier 1,0.45381818181818184,3.8634512424468994,True,D,D,4,0.004538181818181819,"(-0.001, 0.2]"
"The respiration quotient (RQ):
",Tier 2,0.5559772727272728,3.318044662475586,True,D,D,12,0.005559772727272728,"(-0.001, 0.2]"
What is the best method to estimate changes in bod,Tier 2,0.5743636363636364,1.8117659091949463,False,B,C,12,0.005743636363636364,"(-0.001, 0.2]"
Which of the following statements about the digest,Tier 2,0.7970681818181818,1.8237297534942627,True,A,A,12,0.007970681818181818,"(-0.001, 0.2]"
The stomach lining contains several types of cells,Tier 2,0.5777045454545455,1.2775824069976807,True,A,A,12,0.005777045454545455,"(-0.001, 0.2]"
"Acute binge drinking is associated with?
",Tier 1,0.49236363636363645,3.316946029663086,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
A deficiency of which vitamin has been associated ,Tier 1,0.49236363636363645,9.236850261688232,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
The 'mad cows disease' has had the greatest impact,Tier 3,1.1979330143540672,8.355117321014404,True,A,A,30,0.011979330143540672,"(-0.001, 0.2]"
Which statement about Engel's law on food economic,Tier 1,0.49236363636363645,19.458600759506226,True,A,A,4,0.004923636363636364,"(-0.001, 0.2]"
"Rickets of prematurity is associated with:
",Tier 1,0.3718181818181819,7.46364688873291,False,A,D,4,0.003718181818181819,"(-0.001, 0.2]"
The critical pH below which demineralisation of to,Tier 1,0.45381818181818184,9.386704206466675,True,C,C,4,0.004538181818181819,"(-0.001, 0.2]"
"What is meant by the term 'functional isolation'?
",Tier 3,1.1011483253588519,15.967231035232544,True,C,C,30,0.011011483253588519,"(-0.001, 0.2]"
Which fatty acids found in plasma phospholipids ar,Tier 2,0.5743636363636364,2.7471084594726562,True,B,B,12,0.005743636363636364,"(-0.001, 0.2]"
"A food additive is considered to be safe when:
",Tier 2,0.5526363636363637,1.8122477531433105,True,B,B,12,0.005526363636363637,"(-0.001, 0.2]"
Deficiencies of which of the following nutrients c,Tier 2,0.6450909090909092,1.453826904296875,True,B,B,12,0.006450909090909091,"(-0.001, 0.2]"
What are some of the frequent frustrations in writ,Tier 2,0.6484318181818183,1.0151784420013428,True,D,D,12,0.006484318181818183,"(-0.001, 0.2]"
It is possible to reduce (though not eliminate) in,Tier 3,0.91125,19.487281799316406,True,B,B,30,0.0091125,"(-0.001, 0.2]"
What nutritional strategies will not improve perfo,Tier 3,1.0264090909090908,10.189096212387085,False,B,C,30,0.010264090909090908,"(-0.001, 0.2]"
Bariatric surgery is used for obesity treatment bu,Tier 2,0.7712344497607657,2.6031744480133057,True,A,A,12,0.007712344497607657,"(-0.001, 0.2]"
Which of the following statements about proteolysi,Tier 2,0.5777045454545455,2.589388608932495,True,A,A,12,0.005777045454545455,"(-0.001, 0.2]"
Obesity increases the risk of endometrial cancer. ,Tier 1,0.49236363636363645,17.612419605255127,True,B,B,4,0.004923636363636364,"(-0.001, 0.2]"
Which of the following inborn errors of metabolism,Tier 1,0.49236363636363645,7.747117280960083,True,A,A,4,0.004923636363636364,"(-0.001, 0.2]"
Baier claims that ethical skepticism is often due ,Tier 2,0.69825,1.3965747356414795,True,B,B,12,0.0069825,"(-0.001, 0.2]"
"According to Kant, morality requires us to:",Tier 1,0.45715909090909096,4.775098085403442,True,B,B,4,0.00457159090909091,"(-0.001, 0.2]"
Fats normally contain triacylglycerols at concentr,Tier 1,0.45381818181818184,9.176277875900269,True,C,C,4,0.004538181818181819,"(-0.001, 0.2]"
Oral bacterial synthesise extracellular glucans (d,Tier 3,0.9962727272727273,11.236465692520142,True,C,C,30,0.009962727272727272,"(-0.001, 0.2]"
Endurance type exercise training modulates fuel st,Tier 1,0.45381818181818184,7.381977319717407,False,C,D,4,0.004538181818181819,"(-0.001, 0.2]"
"""Is there anything you would be willing to die for",Tier 3,0.9802727272727274,6.0415544509887695,True,C,C,30,0.009802727272727274,"(-0.001, 0.2]"
The intake of which minerals is not affected by hi,Tier 1,0.49236363636363645,7.666865110397339,True,B,B,4,0.004923636363636364,"(-0.001, 0.2]"
Hume divides our perceptions into two categories:,Tier 2,0.6108492822966508,4.376065731048584,True,B,B,12,0.006108492822966508,"(-0.001, 0.2]"
Which of the following in not a zinc-dependent enz,Tier 1,0.49236363636363645,13.93660283088684,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
"According to Rawls, we can enter the original posi",Tier 2,0.7505526315789476,1.656358242034912,False,D,B,12,0.0075055263157894755,"(-0.001, 0.2]"
"According to Baier’s theory, the second step in as",Tier 3,1.0622727272727273,7.867575168609619,True,B,B,30,0.010622727272727273,"(-0.001, 0.2]"
Moore claims that there is no meaning in saying th,Tier 2,0.5559772727272728,2.825035810470581,False,A,B,12,0.005559772727272728,"(-0.001, 0.2]"
"According to Rawls, the two parts of his theory:",Tier 1,0.37515909090909094,5.6901772022247314,False,A,B,4,0.0037515909090909093,"(-0.001, 0.2]"
Nagel claims that most skeptical arguments:,Tier 2,0.7006363636363637,3.564840316772461,True,D,D,12,0.007006363636363637,"(-0.001, 0.2]"
How many categories of ethical principles do Diene,Tier 2,0.5743636363636364,1.1718695163726807,True,B,B,12,0.005743636363636364,"(-0.001, 0.2]"
Hume describes reason as:,Tier 1,0.45954545454545453,4.52665114402771,True,A,A,4,0.004595454545454545,"(-0.001, 0.2]"
Craig says an actually infinite number of things _,Tier 1,0.3718181818181819,6.13292932510376,True,D,D,4,0.003718181818181819,"(-0.001, 0.2]"
"According to Parfit, both Taurek and Lewis assume ",Tier 2,0.6141148325358853,3.276395082473755,False,A,B,12,0.006141148325358853,"(-0.001, 0.2]"
What was Schopenhauer's attitude toward life?,Tier 1,0.4957045454545455,9.869709014892578,True,C,C,4,0.004957045454545455,"(-0.001, 0.2]"
In response to the argument that famine relief is ,Tier 2,0.6403636363636365,2.4290270805358887,False,A,C,12,0.006403636363636365,"(-0.001, 0.2]"
"Epictetus claims that when someone strikes you, wh",Tier 2,0.5559772727272728,0.5697872638702393,True,C,C,12,0.005559772727272728,"(-0.001, 0.2]"
Nussbaum claims that the specification of particul,Tier 1,0.45715909090909096,9.233904600143433,False,A,B,4,0.00457159090909091,"(-0.001, 0.2]"
Aquinas says that the first efficient cause of eve,Tier 1,0.3756363636363637,5.734675645828247,True,B,B,4,0.003756363636363637,"(-0.001, 0.2]"
"According to Hobbes, in the condition of man in wh",Tier 1,0.3718181818181819,5.0492331981658936,True,D,D,4,0.003718181818181819,"(-0.001, 0.2]"
Bentham claims that actions are right or wrong in ,Tier 2,0.6765227272727273,0.656876802444458,True,B,B,12,0.0067652272727272734,"(-0.001, 0.2]"
Da Vinci's Mona Lisa is_____.,Tier 1,0.3718181818181819,4.187588930130005,True,A,A,4,0.003718181818181819,"(-0.001, 0.2]"
Plato's view is that true beauty is _____.,Tier 1,0.3718181818181819,2.6017136573791504,True,D,D,4,0.003718181818181819,"(-0.001, 0.2]"
"According to Locke, a man in the state of nature w",Tier 2,0.7372727272727274,1.1245598793029785,True,B,B,12,0.007372727272727274,"(-0.001, 0.2]"
What does the notion of “meaning in life” refer to,Tier 1,0.49236363636363645,3.540238380432129,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
"According to Gauthier, deliberative justification:",Tier 1,0.3775454545454546,9.379191875457764,False,C,D,4,0.003775454545454546,"(-0.001, 0.2]"
An important formal characteristic of art is_____.,Tier 3,0.9681818181818183,13.842788457870483,True,D,D,30,0.009681818181818182,"(-0.001, 0.2]"
Paley maintains that the key difference between th,Tier 2,0.6760454545454547,2.176056146621704,True,D,D,12,0.006760454545454547,"(-0.001, 0.2]"
Epicurus claims that all other virtues spring from,Tier 1,0.37515909090909094,8.531166076660156,True,A,A,4,0.0037515909090909093,"(-0.001, 0.2]"
"Augustine claims that to be happy, one must know:",Tier 1,0.3775454545454546,5.596876382827759,True,B,B,4,0.003775454545454546,"(-0.001, 0.2]"
Kant claims that the moral law is given to each pe,Tier 1,0.37515909090909094,5.886902809143066,True,B,B,4,0.0037515909090909093,"(-0.001, 0.2]"
Augustine identifies evil with:,Tier 1,0.37515909090909094,12.027679920196533,True,B,B,4,0.0037515909090909093,"(-0.001, 0.2]"
One example of bad constitutive moral luck would b,Tier 1,0.37515909090909094,19.81641149520874,True,A,A,4,0.0037515909090909093,"(-0.001, 0.2]"
How does Stevenson respond to the objection that h,Tier 3,1.4356339712918662,7.66672682762146,False,A,C,30,0.014356339712918663,"(-0.001, 0.2]"
"According to Brandt’s theory, an ideal moral rule ",Tier 1,0.37515909090909094,8.867215871810913,False,A,C,4,0.0037515909090909093,"(-0.001, 0.2]"
"According to Cicero, immorality is __________, and",Tier 1,0.37515909090909094,19.669823169708252,True,B,B,4,0.0037515909090909093,"(-0.001, 0.2]"
Hobbes defines injustice as:,Tier 1,0.37515909090909094,4.233984708786011,True,B,B,4,0.0037515909090909093,"(-0.001, 0.2]"
"According to Locke, every man, by consenting with ",Tier 1,0.45381818181818184,6.715846300125122,True,A,A,4,0.004538181818181819,"(-0.001, 0.2]"
One objection to Singer’s theory that he considers,Tier 2,0.8198444976076557,2.5829548835754395,False,A,D,12,0.008198444976076557,"(-0.001, 0.2]"
"In the case of the debtors, the moral argument aga",Tier 2,0.6765227272727273,2.5694901943206787,False,A,B,12,0.0067652272727272734,"(-0.001, 0.2]"
"According to Paley, we must conclude that a watch ",Tier 3,1.0753349282296651,1.8722748756408691,True,A,A,30,0.010753349282296652,"(-0.001, 0.2]"
"According to Singer, compliance with his principle",Tier 2,0.6098863636363637,3.5138790607452393,False,B,D,12,0.0060988636363636375,"(-0.001, 0.2]"
Cicero argues that we will never go morally astray,Tier 2,0.7460741626794261,1.0555872917175293,True,D,D,12,0.0074607416267942605,"(-0.001, 0.2]"
"According to Kant, laws of nature are laws accordi",Tier 1,0.3718181818181819,5.756171703338623,True,B,B,4,0.003718181818181819,"(-0.001, 0.2]"
Epictetus claims that things within our power are ,Tier 1,0.3718181818181819,11.902356624603271,True,B,B,4,0.003718181818181819,"(-0.001, 0.2]"
Singer claims that famine relief organizations dir,Tier 2,0.69825,2.3918137550354004,False,C,B,12,0.0069825,"(-0.001, 0.2]"
Epictetus recommends that we act:,Tier 2,0.6765227272727273,0.9366159439086914,True,C,C,12,0.0067652272727272734,"(-0.001, 0.2]"
"According to Hobbes, without a common power to kee",Tier 2,0.5278863636363637,0.6704723834991455,True,D,D,12,0.005278863636363636,"(-0.001, 0.2]"
"According to Hobbes, the right of nature is:",Tier 1,0.37515909090909094,6.634108543395996,True,D,D,4,0.0037515909090909093,"(-0.001, 0.2]"
Mill claims that the principle of utility:,Tier 3,1.2327033492822967,11.730263233184814,True,D,D,30,0.012327033492822968,"(-0.001, 0.2]"
"According to Anscombe, “moral obligation” currentl",Tier 1,0.37515909090909094,8.600111961364746,True,D,D,4,0.0037515909090909093,"(-0.001, 0.2]"
Aquinas claim that all human operations appear to ,Tier 1,0.37515909090909094,20.675281047821045,True,C,C,4,0.0037515909090909093,"(-0.001, 0.2]"
Hobbes describes felicity as:,Tier 1,0.37515909090909094,7.5313191413879395,True,B,B,4,0.0037515909090909093,"(-0.001, 0.2]"
Socrates tells Crito that he should attempt to bre,Tier 2,0.86155023923445,3.340378999710083,True,D,D,12,0.0086155023923445,"(-0.001, 0.2]"
The view that art is defined by its form is known ,Tier 2,0.8861818181818182,0.6874916553497314,True,C,C,12,0.008861818181818183,"(-0.001, 0.2]"
Stevenson identifies the meaning of a term with:,Tier 2,0.7015227272727274,2.605583906173706,True,C,C,12,0.007015227272727274,"(-0.001, 0.2]"
